"filename", "language", "JSON", "Markdown", "Ignore", "JSON with Comments", "Python", "C#", "C++", "XML", "Java", "Shell Script", "Go", "C", "YAML", "Batch", "pip requirements", "Docker", "reStructuredText", "Properties", "JavaScript", "HTML", "Go Checksum File", "Go Module File", "TypeScript", "TypeScript React", "CSS", "comment", "blank", "total"
"/Users/kadirnacar/github/security/packages/models/src/lib/Entities/User.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 14
"/Users/kadirnacar/github/security/packages/models/src/lib/models.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"/Users/kadirnacar/github/security/packages/models/tsconfig.json", "JSON with Comments", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/kadirnacar/github/security/packages/models/tsconfig.lib.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 11
"/Users/kadirnacar/github/security/packages/server/.eslintrc.json", "JSON with Comments", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 19
"/Users/kadirnacar/github/security/packages/server/project.json", "JSON", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"/Users/kadirnacar/github/security/packages/server/src/app/routers/camera.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 4, 19, 168
"/Users/kadirnacar/github/security/packages/server/src/app/routers/data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 11, 106
"/Users/kadirnacar/github/security/packages/server/src/app/services/CameraService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 25, 21, 206
"/Users/kadirnacar/github/security/packages/server/src/assets/models/lite_mobilenet_v2/model.json", "JSON", 21549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21549
"/Users/kadirnacar/github/security/packages/server/src/environments/environment.prod.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/Users/kadirnacar/github/security/packages/server/src/environments/environment.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/Users/kadirnacar/github/security/packages/server/src/main.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 5, 11, 52
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/camera.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 56, 2, 139
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/camera.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 643, 0, 0, 0, 0, 0, 0, 75, 1, 719
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/access.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 19, 1, 40
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/access.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 22, 1, 94
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/accessrules.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 18, 1, 39
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/accessrules.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 21, 1, 93
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/action.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 18, 1, 41
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/action.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 21, 1, 103
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/analytics.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 140, 1, 168
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/analytics.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 145, 1, 314
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/core.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 499, 1, 609
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/core.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1022, 0, 0, 0, 0, 0, 0, 504, 1, 1527
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/credential.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 19, 1, 51
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/credential.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 23, 1, 150
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/deviceio.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 18, 1, 51
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/deviceio.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 21, 1, 153
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/discovery.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 32, 1, 51
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/discovery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 39, 1, 299
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/display.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 18, 1, 41
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/display.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 21, 1, 103
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/door.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 18, 1, 44
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/door.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 22, 1, 119
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/events.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 153, 1, 187
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/events.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 202, 1, 496
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/imaging.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 18, 1, 41
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/imaging.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 22, 1, 105
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/media.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 463, 1, 559
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/media.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 711, 0, 0, 0, 0, 0, 0, 466, 1, 1178
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/media2.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 18, 1, 58
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/media2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 29, 1, 216
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/ptz.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 460, 1, 517
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/ptz.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 912, 0, 0, 0, 0, 0, 0, 465, 1, 1378
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/receiver.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 18, 1, 39
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/receiver.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 21, 1, 93
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/recording.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 18, 1, 52
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/recording.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 21, 1, 158
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/replay.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 18, 1, 35
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/replay.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 21, 1, 73
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/schedule.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 18, 1, 47
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/schedule.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 22, 1, 134
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/search.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 18, 1, 44
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/search.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 21, 1, 118
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/security.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 18, 1, 77
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/security.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 21, 1, 283
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/thermal.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 18, 1, 39
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/thermal.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 22, 1, 95
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/videoanalytics.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 18, 1, 48
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/modules/videoanalytics.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 23, 1, 140
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/onvif-nvt.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 19, 2, 30
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/onvif-nvt.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 22, 1, 79
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/config.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/save-xml.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/save-xml.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 3, 1, 36
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/snapshot.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 33, 1, 42
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/snapshot.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 34, 1, 96
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/soap.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 46, 1, 73
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/soap.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 80, 1, 414
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/util.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"/Users/kadirnacar/github/security/packages/server/src/onvif-nvt/utils/util.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 13, 1, 145
"/Users/kadirnacar/github/security/packages/server/tsconfig.app.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11
"/Users/kadirnacar/github/security/packages/server/tsconfig.json", "JSON with Comments", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/kadirnacar/github/security/packages/viewer/.eslintrc.json", "JSON with Comments", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 19
"/Users/kadirnacar/github/security/packages/viewer/project.json", "JSON", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/Users/kadirnacar/github/security/packages/viewer/proxy.conf.json", "JSON", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/kadirnacar/github/security/packages/viewer/src/app/components/Header/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 3, 8, 72
"/Users/kadirnacar/github/security/packages/viewer/src/app/components/Sidebar/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 8, 99
"/Users/kadirnacar/github/security/packages/viewer/src/app/container/main/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 17, 12, 118
"/Users/kadirnacar/github/security/packages/viewer/src/app/reducers/Base/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 8, 40
"/Users/kadirnacar/github/security/packages/viewer/src/app/reducers/Data/actions.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 4, 124
"/Users/kadirnacar/github/security/packages/viewer/src/app/reducers/Data/reducer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 1, 6, 123
"/Users/kadirnacar/github/security/packages/viewer/src/app/reducers/Data/state.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 1, 18, 108
"/Users/kadirnacar/github/security/packages/viewer/src/app/reducers/Result.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 2, 17
"/Users/kadirnacar/github/security/packages/viewer/src/app/services/CameraService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 7, 78
"/Users/kadirnacar/github/security/packages/viewer/src/app/services/DataService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 53, 8, 245
"/Users/kadirnacar/github/security/packages/viewer/src/app/services/ServiceBase.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 20, 16, 160
